team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,touches,snap_share,rush_share,weighted_opp_share,total_touchdowns,fantasy_points,delta_touches,touches_3wk_avg,touches_7wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_game,rush_yoe_per_att,stacked_box_rate,catch_rate,rec_yards_per_target,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,draft_number_filled,is_undrafted
BUF,RB,Ty Johnson,70,210,00-0035537,6,1,186,,,,,,,,0,,0,,,,,0,0,2,2,0,9,0,0,0,0,24,0,0,0,0,0,0,0,-10.13,14.35,0,-0.27,-0.02,46,46,31,BAL,28,0.33,BUF,BAL,81,-1.5,outdoors,a_turf,58,8,4,0.33,0.064516129,8,0,2.4,0,4,4,0,0.33,0.33,0,2.4,2.4,0,0,0,0,12,0,0,0,0,0,41.25,1,1.5,4.3,20.62,5.15,0.770.23,17.69,6,0,186,0
BUF,RB,Ty Johnson,70,210,00-0035537,6,4,186,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,0,0,0,22,22,32,NO,12,0.2,BUF,NO,50,15.5,outdoors,a_turf,73,7,1,0.2,0.03125,1,0,0,-4,3,3.25,-0.25,0.233333333,0.2575,-0.024166667,1.233333333,1.525,-0.291666667,0,0,0,0,0,0,0,0,0,17.25,0,15.5,4.25,26.54,3.23,0.770.23,18.85,6,0,186,0
BUF,RB,Ty Johnson,70,210,00-0035537,6,6,186,,,,,,,,0,,0,,,,,0,0,2,1,0,4,0,1,0,0,5,0,0,0,0,0,0,0,-14.58,-0.23,0,-0.02,0,26,26,24,ATL,24,0.42,ATL,BUF,38,-3.5,closed,fieldturf,,,3,0.42,0.041666667,7,0,1.5,1,2,3,-1,0.266666667,0.271666667,-0.005,0.833333333,1.433333333,-0.6,0,0,0,5,0,0,0,0.5,0,17.25,0,3.5,5,21.77,3.77,1.230.15,20,6,0,186,0
DET,RB,Craig Reynolds,71,215,00-0035567,6,4,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CLE,0,0,DET,CLE,44,10,dome,fieldturf,,,0,0,,0,0,0,-3,1,1,0,0.016666667,0.016666667,0,0.133333333,0.133333333,0,0,0,0,0,0,0,0,0,0,17,0,10,3.92,22.69,4.31,0.540.15,15.15,6,0,275,1
DET,RB,Craig Reynolds,71,215,00-0035567,6,6,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,KC,0,0,KC,DET,47,2.5,outdoors,grass,85,13,0,0,,0,0,0,0,0,0.6,-0.6,0,0.01,-0.01,0,0.08,-0.08,0,0,0,0,0,0,0,0,0,24.75,1,2.5,3.98,20.15,3.62,0.460.00,12.46,6,0,275,1
DET,RB,Craig Reynolds,71,215,00-0035567,6,7,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,TB,0,0,DET,TB,33,6,dome,fieldturf,,,0,0,,0,0,0,0,0,0.5,-0.5,0,0.008333333,-0.008333333,0,0.066666667,-0.066666667,0,0,0,0,0,0,0,0,0,13.5,0,6,4.23,18.46,4.54,0.690.31,17.85,6,0,275,1
DET,RB,Craig Reynolds,71,215,00-0035567,6,2,,,,,,,,,0,,0,,,,,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-8.1,0,0,-0.01,28,28,30,CHI,3,0.05,DET,CHI,73,6,dome,fieldturf,,,3,0.05,0.1,3,0,0.4,3,1.5,1.5,0,0.025,0.025,0,0.2,0.2,0,0,0,0,1.333333333,0,0,0,0,0,33.5,0,6,4.93,20.92,3.92,0.620.23,16.62,6,0,275,1
DET,RB,Craig Reynolds,71,215,00-0035567,6,1,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,GB,0,0,GB,DET,40,1.5,outdoors,grass,60,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,1,1.5,3.98,20.15,3.62,0.460.00,12.46,6,0,275,1
DET,RB,Craig Reynolds,71,215,00-0035567,6,10,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,WAS,1,0.01,WAS,DET,66,-8.5,outdoors,grass,64,9,0,0.01,,0,0,0,0,0,0.428571429,-0.428571429,0.003333333,0.008571429,-0.005238095,0,0.057142857,-0.057142857,0,0,0,0,0,0,0,0,0,28.75,0,8.5,3.98,20.15,3.62,0.460.00,12.46,6,0,275,1
DET,RB,Craig Reynolds,71,215,00-0035567,6,5,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CIN,0,0,CIN,DET,61,-10.5,outdoors,fieldturf,84,7,0,0,,0,0,0,0,1,0.75,0.25,0.016666667,0.0125,0.004166667,0.133333333,0.1,0.033333333,0,0,0,0,0,0,0,0,0,25.25,0,10.5,3.98,20.15,3.62,0.460.00,12.46,6,0,275,1
CHI,RB,Travis Homer,70,202,00-0035594,6,8,204,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,BAL,0,0,BAL,CHI,46,2.5,outdoors,grass,60,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,1,2.5,4.93,20.92,3.92,0.620.23,16.62,6,0,204,0
CHI,RB,Travis Homer,70,202,00-0035594,6,11,204,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-7.68,0,0,-0.02,32,32,39,MIN,1,0.01,MIN,CHI,36,3,dome,sportturf,,,1,0.01,0.025641026,1,0,-0.2,1,0.333333333,0.2,0.133333333,0.023333333,0.014,0.009333333,-0.066666667,-0.04,-0.026666667,0,0,0,-2,0,0,0,0,0,19.5,1,3,4.93,20.92,3.92,0.620.23,16.62,6,0,204,0
CHI,RB,Travis Homer,70,202,00-0035594,6,10,204,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,NYG,0,0,CHI,NYG,44,4.5,outdoors,grass,33,10,0,0,,0,0,0,0,0,0,0,0.02,0.015,0.005,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,4.5,6.1,20.54,5.15,0.920.31,22.38,6,0,204,0
CHI,RB,Travis Homer,70,202,00-0035594,6,9,204,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CIN,5,0.06,CIN,CHI,89,-3,outdoors,fieldturf,50,6,0,0.06,,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,4.93,20.92,3.92,0.620.23,16.62,6,0,204,0
CHI,RB,Travis Homer,70,202,00-0035594,6,7,204,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,NO,0,0,CHI,NO,40,4.5,outdoors,grass,49,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,4.5,4.25,26.54,3.23,0.770.23,18.85,6,0,204,0
CHI,RB,Travis Homer,70,202,00-0035594,6,13,204,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,PHI,0,0,PHI,CHI,39,7,outdoors,grass,42,18,0,0,,0,0,0,-1,0.333333333,0.166666667,0.166666667,0.003333333,0.011666667,-0.008333333,-0.066666667,-0.033333333,-0.033333333,0,0,0,0,0,0,0,0,0,23,1,7,4.93,20.92,3.92,0.620.23,16.62,6,0,204,0
CHI,RB,Travis Homer,70,202,00-0035594,6,14,204,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,GB,0,0,GB,CHI,49,6.5,outdoors,grass,16,9,0,0,,0,0,0,0,0.333333333,0.142857143,0.19047619,0.003333333,0.01,-0.006666667,-0.066666667,-0.028571429,-0.038095238,0,0,0,0,0,0,0,0,0,27.75,1,6.5,4.93,20.92,3.92,0.620.23,16.62,6,0,204,0
ARI,RB,D'Ernest Johnson,70,208,00-0035628,6,7,,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96,0,0,-0.05,36,36,28,GB,14,0.18,ARI,GB,50,-7,closed,grass,,,1,0.18,0.035714286,1,0,0,0,1,1,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,1,7,3.93,22.69,4.85,0.540.00,13.38,6,0,275,1
NE,RB,D'Ernest Johnson,70,208,00-0035628,6,9,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,ATL,0,0,NE,ATL,47,5.5,outdoors,fieldturf,52,7,0,0,,0,0,0,-1,0.5,0.5,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,0,5.5,4.44,22.38,4.54,0.620.31,17.38,6,0,275,1
NE,RB,D'Ernest Johnson,70,208,00-0035628,6,10,,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.27,0,0,-0.28,31,31,27,TB,6,0.1,TB,NE,51,2.5,outdoors,grass,82,11,1,0.1,0.037037037,1,0,0.1,1,0.666666667,0.666666667,0,0.093333333,0.093333333,0,0.033333333,0.033333333,0,0,0,0,1,0,0,0,0,0,26.75,1,2.5,3.68,18,5.31,0.230.08,10.85,6,0,275,1
NE,RB,D'Ernest Johnson,70,208,00-0035628,6,11,,,,,,,,,0,,0,,,,,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,-8.11,0,0,-0.09,34,34,27,NYJ,8,0.12,NE,NYJ,41,12.5,outdoors,fieldturf,39,9,3,0.12,0.111111111,3,0,0.6,2,1.333333333,1.25,0.083333333,0.073333333,0.1,-0.026666667,0.233333333,0.175,0.058333333,0,0,0,2,0,0,0,0,0,14.25,0,12.5,4.37,25.69,3.38,1.150.31,21.77,6,0,275,1
DET,RB,David Montgomery,71,222,00-0035685,6,1,73,,,,,,,5.3352,9.090909091,25,-1.048450198,,,,,0,0,4,11,0,4,0,4,0,18,25,0,0,0,0,0,0,0,-7.83,-23.38,0,-0.05,-0.04,39,39,22,GB,25,0.37,GB,DET,40,1.5,outdoors,grass,60,5,15,0.37,0.5,23,0,8.3,0,15,15,0,0.37,0.37,0,8.3,8.3,0,0,0,0,2.272727273,-11.53295218,-1.048450198,9.090909091,1,4.5,20.75,1,1.5,3.98,20.15,3.62,0.460.00,12.46,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,9,73,,,,,,,4.7435,27.27272727,40,-0.388667136,,,,,0,0,4,11,0,13,0,2,0,10,40,0,0,1,0,0,1,0,-16.62,-3.95,0,-0.09,0.01,37,37,20,MIN,24,0.38,DET,MIN,51,9.5,dome,fieldturf,,,15,0.38,0.55,23,1,11,-1,12.33333333,13,-0.666666667,0.376666667,0.392857143,-0.016190476,8.333333333,12.41714286,-4.083809524,0.333333333,0.714285714,-0.380952381,3.636363636,-4.275338496,-0.388667136,27.27272727,0.5,2.5,20.75,0,9.5,3.96,26.62,3.31,0.770.00,15.31,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,13,73,,,,,,,,0,,0,,,,,0,1,2,8,4,5,0,2,0,16,32,0,0,1,0,0,0,-1.45,1.89,6.49,-0.38,-0.01,0.61,27,27,30,GB,24,0.38,DET,GB,55,2.5,dome,fieldturf,,,10,0.38,0.266666667,14,1,12.8,2,8.333333333,11.14285714,-2.80952381,0.37,0.397142857,-0.027142857,8.066666667,8.185714286,-0.119047619,0.333333333,0.285714286,0.047619048,4,0,0,0,1,8,26.25,0,2.5,3.93,22.69,4.85,0.540.00,13.38,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,3,73,,,,,,,1.877549669,41.66666667,151,9.009283597,,,,,0,0,1,12,0,4,0,1,0,13,151,0,0,2,0,0,0,0,4.57,107.04,0,0,1.37,28,28,38,BAL,25,0.37,BAL,DET,68,4.5,outdoors,grass,74,7,13,0.37,0.315789474,15,2,29.4,1,13.33333333,13.33333333,0,0.376666667,0.376666667,0,16.93333333,16.93333333,0,1,1,0,12.58333333,108.1114032,9.009283597,41.66666667,1,13,36.25,1,4.5,3.98,20.15,3.62,0.460.00,12.46,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,4,73,,,,,,,,0,,0,,,,,0,0,1,9,0,3,0,0,0,0,12,0,0,0,0,0,0,0,-5.71,-24.86,0,-0.01,-0.68,27,27,29,CLE,20,0.33,DET,CLE,44,10,dome,fieldturf,,,10,0.33,0.310344828,12,0,1.2,-3,11.66666667,12.5,-0.833333333,0.363333333,0.365,-0.001666667,14.56666667,13,1.566666667,1,0.75,0.25,1.333333333,0,0,0,0,0,17,0,10,3.92,22.69,4.31,0.540.15,15.15,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,2,73,,,,,,,3.399298246,54.54545455,57,1.54900134,,,,,0,0,1,11,0,-7,0,1,0,4,57,0,0,1,0,0,0,0,-2.71,20.95,0,0,-0.62,28,28,30,CHI,23,0.39,DET,CHI,73,6,dome,fieldturf,,,12,0.39,0.366666667,14,1,13.1,-3,13.5,13.5,0,0.38,0.38,0,10.7,10.7,0,0.5,0.5,0,5.181818182,17.03901474,1.54900134,54.54545455,1,4,33.5,0,6,4.93,20.92,3.92,0.620.23,16.62,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,6,73,,,,,,,,0,,0,,,,,0,0,2,4,0,-3,0,2,0,37,24,0,0,0,0,0,0,0,24.57,5.72,0,-0.05,-0.01,29,29,23,KC,17,0.31,KC,DET,47,2.5,outdoors,grass,85,13,6,0.31,0.173913043,10,0,8.1,-13,11.66666667,12.5,-0.833333333,0.39,0.383333333,0.006666667,9.173333333,13.05333333,-3.88,0.333333333,0.666666667,-0.333333333,6,0,0,0,1,18.5,24.75,1,2.5,3.98,20.15,3.62,0.460.00,12.46,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,5,73,,,,,,,4.654461538,44.44444444,65,0.732018602,,,,,0,1,1,18,3,3,1,1,3,6,65,1,0,1,0,0,0,0.97,-1.54,-5.14,0.42,-0.02,-0.31,24,24,33,CIN,33,0.53,CIN,DET,61,-10.5,outdoors,fieldturf,84,7,19,0.53,0.545454545,21,1,18.22,9,14,13.8,0.2,0.41,0.398,0.012,16.27333333,14.044,2.229333333,1,0.8,0.2,3.611111111,13.17633483,0.732018602,44.44444444,1,6,25.25,0,10.5,3.98,20.15,3.62,0.460.00,12.46,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,12,73,,,,,,,,0,,0,,,,,0,0,3,5,0,-2,0,3,0,19,18,0,0,0,0,0,0,0,-3.11,-1.34,0,-0.03,-0.68,42,42,20,NYG,23,0.34,DET,NYG,61,14,dome,fieldturf,,,8,0.34,0.25,14,0,6.7,1,10.33333333,12.42857143,-2.095238095,0.423333333,0.418571429,0.004761905,6.5,8.96,-2.46,0,0.285714286,-0.285714286,3.6,0,0,0,1,6.333333333,23.5,0,14,6.1,20.54,5.15,0.920.31,22.38,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,7,73,,,,,,,7.908571429,84.61538462,21,-2.598773253,,,,,0,0,3,13,0,-10,0,2,0,18,21,0,0,0,0,0,0,0,-1.9,-37.25,0,-0.01,-0.09,29,29,32,TB,30,0.44,DET,TB,33,6,dome,fieldturf,,,16,0.44,0.40625,22,0,5.9,10,13.66666667,13,0.666666667,0.426666667,0.391428571,0.035238095,10.74,12.03142857,-1.291428571,0.333333333,0.571428571,-0.238095238,1.615384615,-33.78405229,-2.598773253,84.61538462,0.666666667,6,13.5,0,6,4.23,18.46,4.54,0.690.31,17.85,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,11,73,,,,,,,,0,,0,,,,,0,0,1,6,0,1,0,1,0,10,27,0,0,0,0,0,0,0,3.89,-1.57,0,0,-0.02,37,37,21,PHI,23,0.39,PHI,DET,25,2.5,outdoors,grass,45,15,7,0.39,0.285714286,9,0,4.7,-9,12.66666667,12.71428571,-0.047619048,0.436666667,0.417142857,0.01952381,7.933333333,8.174285714,-0.240952381,0.333333333,0.285714286,0.047619048,4.5,0,0,0,1,10,13.75,1,2.5,3.98,20.15,3.62,0.460.00,12.46,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,10,73,,,,,,,3.306056338,6.666666667,71,-0.520576864,,,,,0,0,1,15,0,-1,0,1,0,0,71,0,0,0,0,0,0,0,-6.33,-0.62,0,-0.03,-0.51,35,35,33,WAS,38,0.54,WAS,DET,66,-8.5,outdoors,grass,64,9,16,0.54,0.454545455,18,0,8.1,1,15.66666667,13.57142857,2.095238095,0.453333333,0.414285714,0.039047619,8.333333333,11.70285714,-3.36952381,0.333333333,0.571428571,-0.238095238,4.733333333,-7.808652958,-0.520576864,6.666666667,1,0,28.75,0,8.5,3.98,20.15,3.62,0.460.00,12.46,6,0,73,0
DET,RB,David Montgomery,71,230,00-0035685,6,14,73,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,DAL,19,0.31,DET,DAL,74,3.5,dome,fieldturf,,,0,0.31,,0,0,0,-10,6,10.28571429,-4.285714286,0.343333333,0.397142857,-0.053809524,6.5,7.028571429,-0.528571429,0.333333333,0.285714286,0.047619048,0,0,0,0,0,0,35.25,0,3.5,4.72,19.77,5.38,0.850.23,19.15,6,0,73,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,3,24,,,,,,,6.686,25,30,-1.582092407,,,,,0,0,9,16,0,-24,0,5,0,44,30,0,0,0,0,0,0,0,-11.05,-31.89,0,-0.04,-0.64,25,25,31,CLE,43,0.66,CLE,GB,23,-8.5,outdoors,grass,79,10,25,0.66,0.516129032,43,0,12.4,2,22.66666667,22.66666667,0,0.773333333,0.773333333,0,13.6,13.6,0,0.666666667,0.666666667,0,1.875,-25.31347852,-1.582092407,25,0.555555556,4.888888889,7.25,0,8.5,3.93,22.69,4.85,0.540.00,13.38,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,10,24,,,,,,,4.032837838,0,74,-0.792834975,,,,,0,0,6,21,0,-3,0,5,0,33,74,0,0,1,0,0,1,0,-2.72,-21.21,0,-0.11,0.81,36,36,27,PHI,50,0.74,GB,PHI,17,1.5,outdoors,grass,33,9,27,0.74,0.777777778,39,1,19.7,5,21.66666667,21.85714286,-0.19047619,0.616666667,0.642857143,-0.026190476,17.73333333,21.15714286,-3.423809524,1,1.285714286,-0.285714286,3.523809524,-16.64953448,-0.792834975,0,0.833333333,5.5,7.75,0,1.5,4.38,23.23,3.69,0.770.31,20,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,9,24,,,,,,,3.062068966,11.76470588,87,0.84386885,,,,,0,0,5,17,0,-2,0,4,0,13,87,0,0,1,0,0,0,0,-15.34,15.3,0,-0.12,-0.02,37,37,25,CAR,38,0.58,GB,CAR,29,12.5,outdoors,grass,47,15,22,0.58,0.68,32,1,20,6,17.33333333,21.28571429,-3.952380952,0.553333333,0.648571429,-0.095238095,17.43333333,20.4,-2.966666667,1.333333333,1.285714286,0.047619048,5.117647059,14.34577046,0.84386885,11.76470588,0.8,2.6,8.25,0,12.5,4.87,21.69,4.77,0.920.15,18.31,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,14,24,,,,,,,3.604302326,20,86,0.386328533,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CHI,38,0.72,GB,CHI,49,6.5,outdoors,grass,16,9,0,0.72,,0,0,0,-18,8.666666667,15,-6.333333333,0.493333333,0.554285714,-0.060952381,4.7,12.3,-7.6,0,0.714285714,-0.714285714,0,0,0.386328533,20,0,0,21.25,0,6.5,4.93,20.92,3.92,0.620.23,16.62,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,13,24,,,,,,,3.265180723,17.64705882,83,0.846099586,,,,,0,0,1,17,0,3,0,1,0,8,83,0,0,0,0,0,0,0,0.75,12.16,0,0,-0.37,30,30,30,DET,34,0.54,DET,GB,55,2.5,dome,fieldturf,,,18,0.54,0.566666667,20,0,10.1,10,17.66666667,18.28571429,-0.619047619,0.5,0.564285714,-0.064285714,11.26666667,16.87142857,-5.604761905,0.333333333,1,-0.666666667,4.882352941,14.38369297,0.846099586,17.64705882,1,8,28.75,1,2.5,3.93,22.69,4.85,0.540.00,13.38,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,8,24,,,,,,,4.993333333,15.38461538,33,-1.775870301,,,,,0,0,3,13,0,-12,0,3,0,12,33,0,0,1,0,0,0,0,-3.94,-18.4,0,-0.01,0.4,37,37,26,PIT,34,0.53,PIT,GB,60,-3,outdoors,grass,46,5,16,0.53,0.5,22,1,13.5,2,17.66666667,21,-3.333333333,0.623333333,0.691428571,-0.068095238,21.43333333,19.54285714,1.89047619,1.666666667,1.285714286,0.380952381,2.538461538,-23.08631391,-1.775870301,15.38461538,1,4,28.5,0,3,3.93,22.69,4.85,0.540.00,13.38,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,1,24,,,,,,,4.473787879,42.10526316,66,0.20401826,,,,,0,0,1,19,0,1,0,1,0,4,66,0,0,1,0,0,0,0,-3.32,-13.41,0,0,0.31,22,22,25,DET,42,0.88,GB,DET,40,1.5,outdoors,grass,60,5,20,0.88,0.76,22,1,14,0,20,20,0,0.88,0.88,0,14,14,0,1,1,0,3.473684211,3.876346933,0.20401826,42.10526316,1,4,19.25,0,1.5,3.98,20.15,3.62,0.460.00,12.46,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,11,24,,,,,,,,0,,0,,,,,0,0,1,7,0,-9,0,0,0,0,40,0,0,0,0,0,0,0,-3.6,14.75,0,0,-0.95,26,26,23,NYG,12,0.22,NYG,GB,47,-7.5,outdoors,fieldturf,55,17,8,0.22,0.304347826,10,0,4,-19,19,19.42857143,-0.428571429,0.513333333,0.58,-0.066666667,14.56666667,19.95714286,-5.39047619,0.666666667,1.285714286,-0.619047619,5.714285714,0,0,0,0,0,19.75,0,7.5,3.93,22.69,4.85,0.540.00,13.38,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,6,24,,,,,,,3.284516129,11.11111111,93,0.454661256,,,,,0,0,5,18,0,5,0,5,0,57,93,0,0,2,0,0,0,0,23.57,16.11,0,-0.03,1.52,26,26,33,CIN,48,0.79,GB,CIN,45,14,outdoors,grass,64,14,23,0.79,0.545454545,33,2,32,-3,24.66666667,23.4,1.266666667,0.7,0.752,-0.052,25.36666667,20.9,4.466666667,1.333333333,1.2,0.133333333,5.166666667,8.183902601,0.454661256,11.11111111,1,11.4,15.5,0,14,5.18,24.38,5.08,0.850.46,24.77,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,2,24,,,,,,,3.721428571,17.39130435,84,-1.358560988,,,,,0,0,0,23,0,0,0,0,0,0,84,0,0,1,0,0,0,0,0,-15.78,0,0,0.08,31,31,30,WAS,53,0.78,GB,WAS,45,3.5,outdoors,grass,65,7,23,0.78,0.766666667,23,1,14.4,3,21.5,21.5,0,0.83,0.83,0,14.2,14.2,0,1,1,0,3.652173913,-31.24690272,-1.358560988,17.39130435,0,0,20.75,0,3.5,4.55,24.54,3.69,0.850.23,20.62,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,4,24,,,,,,,3.733604651,9.090909091,86,1.114112675,,,,,0,0,4,22,0,-5,0,4,0,71,86,0,0,2,0,0,0,0,46.39,-12.66,0,-0.02,0.24,43,43,35,DAL,54,0.65,DAL,GB,80,-7,closed,matrixturf,,,26,0.65,0.628571429,34,2,31.7,1,24.66666667,23.5,1.166666667,0.696666667,0.7425,-0.045833333,19.5,18.125,1.375,1,1,0,3.909090909,24.51047886,1.114112675,9.090909091,1,17.75,36.5,0,7,3.93,22.69,4.85,0.540.00,13.38,6,0,24,0
GB,RB,Josh Jacobs,70,220,00-0035700,6,7,24,,,,,,,3.709272727,23.07692308,55,0.097918192,,,,,0,0,1,13,0,0,0,1,0,3,55,0,0,2,0,0,0,0,-2.64,4.68,0,0,1.16,29,29,23,ARI,31,0.55,ARI,GB,50,-7,closed,grass,,,14,0.55,0.565217391,16,2,18.8,-9,21,21.83333333,-0.833333333,0.663333333,0.718333333,-0.055,27.5,20.55,6.95,2,1.333333333,0.666666667,4.230769231,1.27293649,0.097918192,23.07692308,1,3,21.5,0,7,3.93,22.69,4.85,0.540.00,13.38,6,0,24,0
HOU,RB,Jakob Johnson,75,255,00-0035726,6,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,KC,HOU,30,4.5,outdoors,grass,27,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,1,4.5,3.79,19.46,4,0.770.08,14.08,6,0,275,1
HOU,RB,Jakob Johnson,75,255,00-0035726,6,3,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,JAX,HOU,27,1.5,outdoors,grass,85,11,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1,1.5,3.79,19.46,4,0.770.08,14.08,6,0,275,1
HOU,RB,Jakob Johnson,75,255,00-0035726,6,1,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,LA,HOU,23,3.5,dome,matrixturf,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,1,3.5,3.79,19.46,4,0.770.08,14.08,6,0,275,1
HOU,RB,Jakob Johnson,75,255,00-0035726,6,12,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,HOU,BUF,42,-5.5,closed,astroturf,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,1,5.5,5,21.77,3.77,1.230.15,20,6,0,275,1
